aX,aY,aZ,gX,gY,gZ
-1.659,-0.241,1.365,-15.198,-73.425,21.118
-1.647,-0.241,1.322,-29.053,-72.937,0.610
-1.681,-0.258,1.269,-44.861,-69.519,-17.090
-1.720,-0.303,1.234,-54.749,-64.270,-31.128
-1.759,-0.338,1.209,-56.763,-65.186,-43.518
-1.883,-0.353,1.142,-53.162,-74.463,-54.626
-1.914,-0.433,1.140,-43.457,-82.397,-64.331
-1.901,-0.468,1.083,-34.058,-99.792,-78.613
-1.758,-0.461,1.000,-29.846,-121.887,-98.511
-1.621,-0.356,0.878,-30.579,-142.334,-121.277
-1.524,-0.273,0.750,-33.813,-158.447,-140.259
-1.376,-0.269,0.612,-33.508,-168.213,-154.663
-1.188,-0.266,0.486,-31.250,-175.415,-167.175
-1.035,-0.243,0.379,-28.442,-177.612,-179.382
-0.877,-0.265,0.273,-25.391,-171.631,-190.979
-0.668,-0.265,0.181,-23.804,-160.339,-202.576
-0.436,-0.254,0.086,-19.653,-150.085,-214.111
-0.209,-0.251,-0.004,-10.498,-141.602,-222.412
0.019,-0.207,-0.076,1.221,-133.179,-225.769
0.243,-0.149,-0.115,13.062,-125.122,-226.013
0.404,-0.087,-0.124,20.813,-113.770,-223.022
0.547,-0.023,-0.096,20.630,-100.586,-217.224
0.720,0.046,-0.060,12.207,-84.412,-210.327
0.935,0.174,-0.029,2.075,-65.002,-202.209
1.196,0.317,0.021,1.526,-45.654,-193.542
1.537,0.536,0.154,16.418,-23.560,-179.321
1.790,0.788,0.433,47.424,-3.418,-160.767
1.897,0.980,0.891,86.853,11.841,-141.663
1.861,1.075,1.314,109.436,26.978,-117.981
1.761,1.074,1.556,100.342,29.907,-93.811
1.581,1.050,1.491,59.631,14.343,-70.923
1.367,1.071,1.140,4.944,-7.935,-50.537
1.209,1.050,0.758,-35.400,-18.005,-34.851
1.034,1.023,0.400,-53.223,-18.311,-21.362
0.883,0.994,0.170,-55.603,-16.296,-8.423
0.701,0.949,0.023,-47.974,-14.648,6.653
0.482,0.879,-0.074,-35.889,-13.733,23.987
0.269,0.770,-0.133,-23.071,-13.367,39.124
0.074,0.661,-0.145,-10.010,-11.841,49.561
-0.076,0.575,-0.105,2.380,-7.935,54.810
-0.120,0.528,-0.007,11.780,-1.587,54.810
-0.075,0.542,0.161,19.409,5.798,50.598
-0.007,0.587,0.349,27.283,11.719,46.082
0.068,0.631,0.541,32.410,16.907,43.884
0.139,0.664,0.699,31.189,19.348,44.250
0.208,0.680,0.833,25.879,19.287,46.387
0.216,0.702,0.896,17.700,18.860,49.072
0.168,0.756,0.867,6.958,21.973,52.002
0.131,0.799,0.799,-4.517,27.832,55.298
0.112,0.817,0.756,-13.245,34.363,60.974
0.087,0.823,0.762,-16.663,39.917,68.420
0.056,0.811,0.818,-13.550,44.800,75.623
0.040,0.803,0.901,-8.484,47.974,80.933
0.062,0.797,1.014,-5.127,49.500,84.290
0.062,0.791,1.080,-5.615,50.537,86.853
0.055,0.785,1.088,-12.329,52.795,89.111
0.041,0.799,1.075,-24.170,54.932,89.966
-0.060,0.891,1.038,-38.696,58.105,90.088
-0.190,0.973,1.006,-52.795,62.195,93.445
-0.302,0.949,0.934,-68.237,61.218,100.830
-0.354,0.874,0.818,-83.252,55.176,109.375
-0.412,0.808,0.717,-92.224,48.157,116.150
-0.477,0.749,0.617,-97.290,45.349,121.033
-0.504,0.688,0.517,-103.088,47.363,123.657
-0.494,0.642,0.409,-110.718,50.415,123.474
-0.505,0.614,0.315,-116.699,53.589,121.338
-0.611,0.636,0.235,-118.958,57.312,118.958
-0.738,0.646,0.191,-115.540,63.904,118.103
-0.838,0.599,0.225,-104.980,72.266,120.728
-0.943,0.535,0.324,-91.309,78.369,125.427
-1.024,0.483,0.434,-80.322,81.055,128.662
-1.056,0.452,0.512,-78.491,80.261,128.784
-1.035,0.442,0.524,-86.365,77.026,126.465
-0.991,0.419,0.463,-101.135,73.486,122.803
-0.915,0.406,0.325,-118.103,70.435,118.896
-0.846,0.406,0.192,-129.822,67.444,113.953
-0.854,0.409,0.070,-135.803,64.514,110.168
-0.996,0.336,-0.015,-133.423,63.354,114.441
-1.201,0.185,0.025,-111.023,69.458,125.122
-1.415,0.069,0.175,-75.806,77.576,130.920
-1.538,0.009,0.382,-41.992,81.726,127.075
-1.566,0.005,0.574,-20.691,82.397,115.417
-1.509,0.038,0.755,-16.846,83.496,101.196
-1.448,0.061,0.842,-29.358,84.595,88.501
-1.354,0.094,0.810,-53.589,83.130,76.050
-1.232,0.108,0.653,-79.041,77.881,63.965
-1.085,0.121,0.479,-95.947,69.336,54.688
-0.447,0.920,1.898,167.297,128.052,-99.731
-0.425,1.086,2.244,154.175,126.099,-93.445
-0.432,1.196,2.503,132.446,120.300,-84.961
-0.411,1.280,2.618,103.760,108.276,-76.782
-0.495,1.296,2.617,72.021,88.013,-68.604
-0.562,1.325,2.517,41.138,59.814,-64.880
-0.593,1.289,2.286,16.602,39.795,-53.162
-0.652,1.227,2.088,4.517,24.597,-44.006
-0.704,1.181,1.875,-3.967,12.878,-39.001
-0.751,1.134,1.687,-13.062,4.456,-37.109
-0.762,1.082,1.538,-22.400,-0.916,-38.086
-0.763,1.033,1.431,-28.809,-3.357,-39.429
-0.746,0.991,1.357,-32.471,-2.441,-38.879
-0.724,0.953,1.311,-35.278,0.366,-37.170
-0.692,0.917,1.282,-38.757,2.197,-34.546
-0.670,0.883,1.256,-42.786,2.441,-30.518
-0.647,0.851,1.227,-47.302,0.549,-25.085
-0.626,0.815,1.178,-52.307,-3.113,-18.005
-0.611,0.761,1.130,-56.335,-7.385,-9.033
-0.611,0.688,1.095,-57.861,-11.780,0.427
-0.647,0.606,1.059,-55.969,-15.808,9.521
-0.678,0.542,1.029,-51.880,-19.531,16.052
-0.706,0.483,1.035,-46.265,-23.132,20.203
-0.737,0.415,1.049,-41.626,-25.452,23.499
-0.799,0.346,1.061,-38.513,-24.963,27.039
-0.879,0.283,1.099,-36.011,-23.315,30.640
-0.999,0.237,1.180,-33.752,-22.949,34.363
-1.134,0.177,1.267,-32.715,-24.170,38.025
-1.258,0.099,1.339,-34.668,-26.855,40.039
-1.409,0.017,1.373,-39.978,-29.480,38.879
-1.543,-0.066,1.398,-46.936,-30.579,34.302
-1.634,-0.141,1.402,-54.016,-31.799,25.208
-1.701,-0.180,1.380,-60.242,-34.668,12.756
-1.804,-0.203,1.351,-63.293,-38.818,-0.061
-1.919,-0.269,1.345,-60.608,-43.152,-10.925
-2.023,-0.361,1.364,-54.993,-49.072,-22.034
-2.133,-0.418,1.386,-50.354,-58.838,-34.912
-2.243,-0.464,1.363,-47.668,-69.763,-50.781
-2.251,-0.571,1.431,-46.326,-71.899,-67.566
-2.356,-0.649,1.431,-51.147,-75.195,-85.266
-2.406,-0.742,1.390,-63.965,-83.984,-105.286
-2.285,-0.797,1.333,-74.402,-93.262,-131.226
-2.011,-0.804,1.260,-82.642,-105.530,-161.987
-1.629,-0.782,1.148,-92.346,-114.441,-194.702
-1.231,-0.721,0.973,-107.788,-116.882,-226.685
-0.857,-0.704,0.749,-126.526,-111.145,-253.845
-0.453,-0.673,0.529,-142.700,-107.605,-273.926
-0.113,-0.575,0.215,-147.583,-119.690,-284.119
0.203,-0.494,-0.161,-129.761,-145.935,-280.212
0.462,-0.415,-0.535,-88.562,-178.528,-262.024
0.672,-0.302,-0.850,-33.447,-202.332,-238.159
0.884,-0.157,-1.054,21.912,-204.712,-217.712
1.124,-0.026,-1.099,67.017,-175.415,-198.792
1.441,0.198,-1.143,89.172,-108.948,-173.706
1.863,0.418,-0.814,96.802,-33.875,-155.579
2.311,0.703,-0.367,96.191,39.124,-151.245
2.710,1.063,-0.014,92.651,107.422,-146.362
2.948,1.363,0.163,87.402,145.569,-130.432
3.041,1.448,0.272,88.379,136.780,-99.670
2.925,1.437,0.339,99.121,87.891,-53.406
2.680,1.439,0.375,112.305,21.362,-4.089
2.348,1.409,0.366,116.882,-35.217,33.264
2.019,1.300,0.384,109.680,-66.589,56.702
1.659,1.195,0.389,93.079,-71.472,73.486
1.280,1.075,0.338,68.115,-57.129,89.722
0.940,0.938,0.265,41.016,-33.020,103.149
0.693,0.799,0.246,22.278,-8.179,110.046
0.519,0.722,0.332,17.822,7.629,109.924
0.428,0.710,0.523,23.682,12.695,106.323
0.323,0.740,0.759,33.325,10.254,102.173
0.227,0.732,1.003,41.077,4.395,98.511
0.164,0.719,1.152,39.246,-2.808,96.191
0.139,0.757,1.208,27.649,-10.010,94.299
0.142,0.782,1.232,9.888,-16.174,91.064
0.136,0.822,1.212,-10.803,-17.029,86.792
0.047,0.856,1.154,-31.677,-12.634,85.693
-0.077,0.865,1.045,-51.514,-4.211,90.088
-0.180,0.849,0.932,-69.336,3.662,96.619
-0.255,0.839,0.844,-82.275,5.371,100.769
-0.344,0.834,0.761,-88.135,2.563,103.638
-0.420,0.828,0.670,-89.233,-0.977,106.934
-0.464,0.807,0.621,-87.891,-5.066,110.413
-0.507,0.792,0.609,-84.595,-11.719,112.732
-0.562,0.790,0.575,-80.811,-18.127,114.258
-0.639,0.799,0.550,-77.698,-23.010,113.831
-0.719,0.817,0.536,-74.951,-23.010,112.305
-0.787,0.800,0.545,-73.120,-17.273,110.840
-0.842,0.752,0.620,-75.684,-8.728,112.610
-0.878,0.740,0.621,-86.365,3.357,116.516
-0.901,0.703,0.644,-100.769,13.550,118.896
-0.871,0.637,0.599,-117.859,22.949,119.446
-0.847,0.570,0.515,-134.827,31.006,118.591
-0.892,0.522,0.409,-148.376,36.682,116.455
-0.932,0.437,0.331,-153.809,40.955,115.601
-0.968,0.370,0.303,-149.780,42.603,116.394
-1.051,0.327,0.315,-137.878,41.016,115.906
-1.105,0.283,0.372,-122.620,37.048,114.746
-1.106,0.247,0.381,-109.253,33.508,114.319
-1.058,0.214,0.387,-102.661,28.809,113.342
-1.015,0.177,0.336,-103.699,25.146,111.450
-1.000,0.118,0.271,-109.070,23.010,109.192
-1.039,0.043,0.184,-111.633,22.644,107.971
-1.082,-0.046,0.127,-106.262,24.475,107.666
-1.138,-0.103,0.099,-95.398,26.794,105.896
-1.191,-0.148,0.100,-81.543,28.931,102.295
-1.225,-0.190,0.135,-66.589,31.311,97.778
-1.256,-0.193,0.175,-54.443,33.813,91.309
-1.250,-0.162,0.214,-47.119,36.987,82.275
-1.226,-0.138,0.238,-45.715,39.429,72.083
-1.184,-0.136,0.251,-47.241,38.818,62.561
-1.122,-0.141,0.258,-46.997,35.889,54.382
-1.093,-0.123,0.277,-43.091,31.250,48.035
-1.109,-0.120,0.312,-34.485,26.428,44.922
-1.147,-0.120,0.338,-23.132,22.827,42.847
-1.154,-0.093,0.376,-11.475,20.508,37.964
-1.142,-0.039,0.410,-1.953,19.470,30.884
-1.123,0.013,0.452,4.456,19.592,24.048
-1.095,0.059,0.500,6.897,20.569,17.090
-1.068,0.099,0.512,5.066,22.156,10.864
-0.250,0.597,2.090,176.453,139.343,-76.721
-0.248,0.759,2.395,161.438,128.601,-71.960
-0.235,0.917,2.542,144.531,113.342,-64.270
-0.335,1.026,2.619,125.427,90.576,-53.650
-0.499,1.089,2.547,108.398,66.406,-42.175
-0.583,1.016,2.434,93.750,44.739,-37.109
-0.677,1.054,2.278,73.975,26.245,-34.729
-0.758,1.085,2.129,57.190,28.076,-29.297
-0.816,1.056,2.004,40.283,38.147,-30.457
-0.852,1.002,1.873,20.264,49.561,-33.203
-0.858,0.954,1.749,0.793,54.382,-36.072
-0.846,0.906,1.648,-12.390,50.720,-38.269
-0.830,0.869,1.536,-18.738,42.603,-37.781
-0.813,0.841,1.437,-18.738,31.128,-34.363
-0.795,0.821,1.361,-14.648,18.921,-28.870
-0.792,0.806,1.309,-9.766,9.033,-22.217
-0.793,0.770,1.270,-7.935,2.930,-15.869
-0.790,0.729,1.240,-10.437,-0.244,-10.315
-0.793,0.684,1.220,-15.381,-1.343,-6.165
-0.796,0.625,1.207,-21.545,-1.648,-2.502
-0.813,0.542,1.178,-28.259,-2.258,2.014
-0.825,0.474,1.140,-33.264,-3.296,4.944
-0.840,0.422,1.120,-36.011,-4.089,6.897
-0.864,0.380,1.126,-38.513,-4.761,8.423
-0.908,0.327,1.151,-41.992,-6.226,9.949
-0.981,0.261,1.170,-43.945,-8.728,11.536
-1.077,0.189,1.215,-43.518,-11.841,13.428
-1.183,0.102,1.269,-41.809,-15.198,15.198
-1.274,-0.002,1.324,-41.321,-19.104,16.052
-1.365,-0.109,1.363,-42.725,-23.621,13.611
-1.459,-0.202,1.395,-45.349,-27.405,7.751
-1.543,-0.309,1.415,-48.340,-29.846,-0.793
-1.622,-0.421,1.423,-51.331,-29.968,-12.756
-1.696,-0.497,1.426,-52.734,-28.198,-31.433
-1.713,-0.526,1.421,-54.077,-25.269,-56.702
-1.673,-0.500,1.372,-61.340,-23.682,-85.144
-1.607,-0.483,1.314,-72.815,-22.949,-110.901
-1.570,-0.432,1.239,-80.078,-26.611,-130.859
-1.546,-0.433,1.208,-73.364,-35.889,-140.747
-1.566,-0.465,1.184,-56.580,-54.565,-144.287
-1.556,-0.489,1.153,-39.429,-81.604,-148.071
-1.475,-0.460,1.130,-21.851,-106.873,-158.325
-1.366,-0.411,1.168,-7.935,-129.639,-172.241
-1.251,-0.351,1.192,-3.418,-150.146,-184.998
-1.113,-0.295,1.155,-10.193,-163.574,-197.876
-0.976,-0.302,1.074,-25.452,-167.542,-212.952
-0.849,-0.289,0.920,-45.898,-166.260,-229.980
-0.663,-0.249,0.719,-63.293,-162.109,-246.826
-0.457,-0.208,0.490,-72.815,-162.292,-257.263
-0.279,-0.161,0.224,-72.571,-168.762,-258.972
-0.108,-0.140,-0.027,-61.218,-175.232,-253.601
0.043,-0.127,-0.234,-41.687,-177.856,-244.934
0.189,-0.077,-0.409,-18.494,-171.936,-236.938
0.370,-0.044,-0.488,4.395,-153.870,-234.314
0.693,-0.019,-0.463,23.010,-120.667,-234.985
1.281,0.089,-0.174,36.926,-72.998,-235.474
1.689,0.375,0.217,48.767,-22.644,-231.567
1.949,0.681,0.620,52.368,28.015,-221.313
2.113,0.885,0.869,37.537,77.515,-200.256
2.177,0.995,0.919,8.728,110.718,-167.664
2.080,1.005,0.790,-18.311,117.859,-129.272
1.898,0.931,0.592,-33.875,100.403,-92.041
1.750,0.828,0.386,-37.476,68.970,-62.134
1.696,0.775,0.191,-34.058,34.424,-41.504
1.718,0.800,0.135,-22.522,4.639,-28.381
1.653,0.861,0.165,-6.958,-16.602,-17.212
1.546,0.882,0.195,3.174,-24.536,-2.380
1.436,0.849,0.183,4.639,-21.912,15.808
1.316,0.798,0.167,0.305,-15.991,33.875
1.201,0.781,0.212,-3.113,-9.949,48.950
1.110,0.797,0.332,-2.258,-4.456,62.012
0.993,0.826,0.489,-1.770,-0.671,74.158
0.846,0.811,0.581,-5.554,0.305,85.876
0.737,0.763,0.592,-13.245,1.099,95.947
0.672,0.744,0.570,-22.156,1.343,102.600
0.562,0.756,0.551,-29.175,1.770,106.445
0.417,0.783,0.519,-34.973,5.493,109.985
0.300,0.787,0.481,-40.527,13.184,114.075
0.244,0.788,0.471,-42.908,22.034,117.798
0.146,0.843,0.532,-40.833,29.785,122.375
0.020,0.914,0.658,-35.156,35.645,129.028
-0.088,0.910,0.812,-31.738,39.734,138.489
-0.240,0.879,0.879,-36.438,37.292,147.949
-0.374,0.815,0.850,-49.683,30.884,154.419
-0.455,0.789,0.768,-66.650,25.696,155.457
-0.521,0.828,0.657,-82.397,23.804,149.902
-0.540,0.894,0.516,-95.825,26.062,142.517
-0.544,0.955,0.401,-103.943,32.104,139.648
-0.614,0.986,0.347,-102.112,40.466,142.700
-0.672,0.985,0.331,-94.666,50.110,148.193
-0.721,0.983,0.356,-85.632,58.655,153.076
-0.774,0.968,0.415,-77.698,64.392,158.020
-0.809,0.931,0.471,-76.660,66.833,164.551
-0.846,0.884,0.491,-84.229,67.871,171.936
-0.881,0.830,0.462,-96.069,68.542,178.528
-0.909,0.764,0.432,-107.788,70.984,182.312
-0.978,0.667,0.398,-117.126,75.867,183.960
-1.079,0.544,0.397,-120.422,82.031,185.791
-1.156,0.424,0.419,-114.746,86.853,185.669
-1.185,0.324,0.451,-104.614,88.745,181.946
-1.174,0.248,0.486,-94.055,88.867,175.842
-1.139,0.204,0.495,-86.609,88.745,168.945
-1.076,0.196,0.492,-83.801,87.830,161.072
-1.003,0.187,0.472,-86.060,86.182,153.076
-0.967,0.150,0.436,-90.576,83.862,148.010
-0.941,0.099,0.422,-91.675,80.994,145.691
-0.987,0.065,0.441,-88.257,76.599,144.104
-1.067,-0.004,0.466,-80.994,71.594,143.066
-1.133,-0.091,0.502,-69.763,65.918,141.846
-1.169,-0.151,0.549,-56.458,57.922,138.123
-1.188,-0.180,0.580,-44.739,48.950,128.906
-1.173,-0.192,0.597,-38.269,41.443,116.028
-1.130,-0.172,0.612,-36.865,35.217,102.295
-1.075,-0.137,0.603,-39.856,30.212,88.989
-1.021,-0.109,0.576,-45.654,26.245,77.026
-0.988,-0.092,0.532,-50.293,23.621,68.237
-0.965,-0.098,0.498,-50.049,20.813,62.195
-0.954,-0.105,0.476,-44.495,16.724,57.556
-0.955,-0.095,0.463,-36.194,11.414,52.551
-0.513,0.458,1.948,163.635,126.709,-75.012
-0.517,0.657,2.153,163.025,118.530,-77.148
-0.402,0.686,2.532,156.616,97.717,-75.256
-0.475,0.901,2.637,133.789,57.068,-76.843
-0.449,0.970,2.535,114.929,53.711,-62.561
-0.513,1.045,2.276,92.590,55.054,-52.551
-0.658,1.023,2.005,62.561,50.476,-50.232
-0.687,1.063,1.753,34.302,46.326,-51.819
-0.682,1.102,1.592,18.005,48.401,-47.974
-0.709,1.150,1.507,11.963,49.011,-43.213
-0.716,1.143,1.565,14.099,49.255,-37.415
-0.730,1.121,1.718,21.790,45.837,-30.579
-0.779,1.095,1.818,26.001,36.194,-23.743
-0.819,1.045,1.852,23.010,23.926,-18.799
-0.829,0.993,1.840,13.977,11.597,-16.174
-0.832,0.941,1.755,-0.671,0.732,-13.794
-0.828,0.857,1.626,-16.479,-5.798,-9.644
-0.816,0.755,1.487,-31.128,-9.888,-5.310
-0.792,0.654,1.355,-41.260,-13.428,-1.709
-0.774,0.553,1.246,-45.898,-15.442,2.930
-0.759,0.457,1.160,-47.241,-16.602,8.240
-0.760,0.379,1.085,-46.631,-17.700,13.123
-0.793,0.302,1.040,-44.067,-18.799,17.456
-0.833,0.219,1.038,-40.649,-19.958,20.569
-0.866,0.143,1.082,-36.438,-21.240,20.935
-0.892,0.088,1.122,-34.668,-21.667,19.165
-0.920,0.044,1.137,-37.659,-20.386,16.357
-0.948,-0.005,1.128,-44.617,-17.334,12.817
-0.991,-0.062,1.103,-52.795,-12.390,9.094
-1.045,-0.132,1.070,-60.608,-5.310,4.822
-1.122,-0.204,1.052,-64.819,2.747,0.549
-1.223,-0.259,1.065,-65.430,10.010,-3.357
-1.360,-0.312,1.107,-62.683,15.076,-6.897
-1.510,-0.376,1.187,-56.458,17.822,-11.597
-1.685,-0.446,1.288,-49.377,17.517,-17.944
-1.861,-0.507,1.392,-44.617,11.108,-27.222
-2.021,-0.569,1.481,-40.955,-2.869,-40.588
-2.136,-0.635,1.545,-37.720,-23.376,-57.983
-2.175,-0.641,1.547,-36.926,-46.692,-79.285
-2.106,-0.614,1.505,-38.452,-60.486,-102.051
-1.971,-0.613,1.461,-42.419,-65.430,-124.084
-1.869,-0.600,1.381,-53.528,-80.872,-143.921
-1.740,-0.632,1.288,-56.152,-99.915,-160.583
-1.665,-0.711,1.123,-50.537,-127.502,-172.974
-1.518,-0.768,0.926,-44.617,-164.978,-184.326
-1.486,-0.779,0.597,-36.560,-209.839,-199.158
-1.398,-0.873,0.282,-22.766,-244.507,-212.402
-1.225,-0.952,-0.007,-8.789,-263.733,-226.135
-1.038,-0.970,-0.261,5.615,-262.451,-244.812
-0.758,-0.960,-0.456,22.156,-238.464,-270.264
-0.369,-0.954,-0.576,40.283,-199.280,-297.913
0.256,-0.820,-0.548,62.073,-153.992,-319.031
1.079,-0.538,-0.189,91.614,-115.784,-326.599
1.846,-0.165,0.385,123.962,-95.581,-318.848
2.231,0.305,0.928,145.508,-84.167,-295.166
2.432,0.684,1.177,138.855,-66.956,-261.108
2.623,0.899,1.237,107.117,-38.391,-223.328
2.729,1.057,1.168,65.613,-2.686,-185.913
2.717,1.153,1.014,30.090,35.461,-152.527
2.628,1.221,0.748,9.277,69.885,-121.643
2.486,1.186,0.600,12.451,91.003,-94.360
2.263,1.120,0.576,38.025,96.680,-73.486
1.995,1.071,0.690,62.500,90.027,-47.302
1.772,1.016,0.844,67.810,63.660,-12.451
1.507,0.975,1.033,61.218,27.832,23.987
1.140,0.869,1.149,53.467,-0.122,54.993
0.783,0.719,1.145,40.283,-15.320,75.867
0.542,0.633,1.109,20.386,-17.883,82.825
0.382,0.644,1.108,0.610,-9.827,78.735
0.237,0.697,1.170,-14.587,5.554,70.984
0.143,0.731,1.269,-26.794,23.132,64.392
0.105,0.735,1.331,-36.743,33.142,60.364
0.101,0.739,1.363,-44.495,32.104,58.472
0.068,0.766,1.353,-48.950,24.109,58.105
0.060,0.781,1.308,-52.246,13.428,57.922
0.061,0.808,1.241,-56.946,3.235,59.082
0.080,0.847,1.180,-63.171,-4.028,61.646
0.103,0.893,1.131,-70.129,-7.080,66.345
0.051,0.960,1.111,-77.271,-6.836,73.547
-0.068,0.978,1.074,-85.571,-3.845,83.313
-0.158,0.935,1.004,-97.778,0.366,94.116
-0.235,0.893,0.922,-111.572,1.587,103.699
-0.286,0.854,0.853,-121.399,0.488,111.633
-0.327,0.844,0.798,-126.099,-1.221,118.530
-0.410,0.834,0.776,-127.258,-2.319,124.268
-0.479,0.815,0.754,-128.052,-3.540,128.357
-0.516,0.780,0.723,-131.348,-5.249,131.348
-0.571,0.766,0.662,-136.047,-5.920,133.850
-0.650,0.745,0.589,-142.456,-3.601,136.353
-0.705,0.685,0.508,-151.001,2.930,139.404
-0.742,0.641,0.432,-159.607,11.169,141.235
-0.779,0.624,0.356,-165.527,18.677,141.235
-0.779,0.601,0.280,-169.556,24.902,141.052
-0.741,0.577,0.232,-172.546,28.015,143.372
-0.714,0.547,0.198,-172.852,26.672,149.170
-0.723,0.482,0.155,-170.471,23.254,155.701
-0.741,0.377,0.104,-167.114,21.667,160.950
-0.761,0.268,0.062,-161.499,22.156,164.368
-0.786,0.195,0.033,-154.236,24.292,165.039
-0.855,0.129,0.020,-145.874,29.175,163.940
-0.927,0.047,0.026,-136.475,36.987,163.147
-0.997,-0.014,0.054,-125.244,44.128,161.499
-1.063,-0.064,0.093,-113.281,47.974,157.288
-1.114,-0.107,0.131,-103.027,49.438,150.513
-1.145,-0.151,0.166,-95.276,49.255,141.296
-1.154,-0.178,0.192,-90.210,47.791,129.578
-1.129,-0.168,0.201,-88.135,45.349,117.188
-1.115,-0.142,0.187,-87.219,42.480,106.506
-1.105,-0.119,0.173,-85.205,39.246,99.182
-1.100,-0.116,0.172,-79.834,36.255,93.750
-1.088,-0.117,0.181,-72.144,34.058,88.562
-1.095,-0.094,0.205,-62.683,33.081,81.970
-1.096,-0.064,0.235,-52.673,33.264,73.730
-1.083,-0.027,0.271,-43.335,33.447,64.941
-1.042,-0.006,0.310,-36.438,32.532,56.641
-1.000,0.018,0.353,-32.898,30.884,50.171
-0.979,0.041,0.401,-33.203,29.236,45.776
-0.988,0.034,0.425,-37.048,27.100,42.847
-0.994,0.011,0.407,-41.748,24.170,40.344
-0.321,0.507,2.223,179.199,149.170,-73.669
-0.450,0.681,2.324,163.208,139.587,-71.350
-0.490,0.571,2.597,148.071,113.037,-69.580
-0.587,0.737,2.586,121.643,70.923,-74.524
-0.634,0.802,2.445,105.835,68.115,-64.087
-0.678,0.884,2.242,93.018,71.228,-60.852
-0.743,0.948,2.061,69.275,66.772,-67.383
-0.694,1.016,1.931,43.518,71.106,-69.153
-0.679,1.121,1.903,27.100,76.294,-68.298
-0.680,1.165,1.943,15.015,78.979,-64.209
-0.726,1.151,2.021,6.531,76.416,-56.763
-0.775,1.124,2.090,1.404,63.599,-49.683
-0.805,1.080,2.120,-2.930,42.480,-43.884
-0.832,1.012,2.044,-7.324,18.555,-37.964
-0.841,0.943,1.910,-15.015,-1.831,-30.457
-0.859,0.850,1.750,-26.367,-15.991,-22.400
-0.858,0.732,1.585,-37.964,-24.414,-15.564
-0.840,0.627,1.441,-47.302,-27.954,-10.925
-0.802,0.543,1.322,-53.650,-27.527,-6.958
-0.764,0.477,1.231,-57.556,-26.001,-3.052
-0.745,0.416,1.154,-59.448,-24.963,1.953
-0.747,0.349,1.089,-60.364,-25.024,7.324
-0.755,0.277,1.044,-59.998,-25.940,12.512
-0.781,0.216,1.038,-57.739,-28.076,16.785
-0.822,0.164,1.055,-55.176,-30.090,20.996
-0.895,0.098,1.088,-54.016,-31.433,24.902
-0.969,0.011,1.110,-56.030,-31.250,26.428
-1.026,-0.070,1.116,-61.218,-29.236,24.414
-1.065,-0.129,1.107,-66.345,-26.611,19.165
-1.132,-0.184,1.099,-69.336,-24.475,13.062
-1.240,-0.250,1.104,-68.970,-22.949,7.690
-1.393,-0.325,1.133,-64.880,-21.729,2.258
-1.614,-0.445,1.178,-59.631,-21.301,-2.869
-1.935,-0.604,1.243,-55.603,-21.057,-7.996
-2.231,-0.796,1.328,-51.941,-23.193,-18.616
-2.383,-0.954,1.415,-50.232,-32.410,-40.588
-2.414,-0.982,1.470,-52.734,-48.889,-74.829
-2.340,-0.894,1.469,-57.129,-61.523,-111.389
-2.072,-0.864,1.534,-59.875,-58.594,-141.846
-2.001,-0.782,1.499,-72.571,-60.730,-168.640
-1.998,-0.786,1.444,-89.294,-56.641,-190.002
-1.985,-0.804,1.363,-106.628,-51.453,-210.327
-2.043,-0.800,1.253,-124.878,-52.246,-231.567
-2.052,-0.823,1.135,-140.442,-58.472,-252.686
-1.935,-0.826,0.981,-150.452,-76.294,-272.766
-1.658,-0.804,0.751,-150.513,-108.459,-291.138
-1.256,-0.756,0.408,-146.118,-150.208,-305.725
-0.774,-0.718,0.015,-138.855,-191.956,-314.941
-0.378,-0.709,-0.410,-120.544,-226.379,-318.176
0.001,-0.722,-0.832,-85.327,-239.258,-318.970
0.563,-0.758,-1.057,-32.715,-218.445,-325.928
1.238,-0.659,-0.868,32.898,-170.776,-340.698
1.853,-0.474,-0.380,89.111,-113.220,-351.868
2.642,-0.088,0.142,108.521,-59.753,-347.351
3.376,0.407,0.466,107.483,-13.367,-322.021
3.823,0.846,0.624,106.140,35.278,-280.823
3.873,1.126,0.559,99.365,80.444,-228.088
3.579,1.120,0.317,85.083,115.723,-174.561
3.298,0.958,0.167,71.899,147.583,-131.775
3.008,0.872,0.117,48.767,162.109,-87.280
2.676,0.789,0.148,23.437,134.277,-44.495
2.339,0.744,0.271,20.630,77.087,-11.719
2.073,0.787,0.401,40.039,21.790,17.334
1.816,0.828,0.453,63.904,-18.066,48.889
1.556,0.750,0.511,84.961,-46.875,78.125
1.270,0.604,0.598,96.558,-66.223,101.624
0.980,0.451,0.704,97.351,-66.895,116.089
0.783,0.300,0.832,89.600,-46.936,120.422
0.695,0.207,0.974,76.111,-19.409,116.638
0.778,0.246,1.212,62.012,5.310,105.713
0.828,0.388,1.528,48.035,21.240,94.788
0.770,0.488,1.717,26.428,23.499,92.468
0.679,0.515,1.719,-1.709,12.329,99.060
0.562,0.489,1.513,-31.677,-8.118,109.070
0.478,0.452,1.247,-58.289,-29.724,117.004
0.403,0.452,1.005,-76.233,-44.067,121.643
0.293,0.467,0.832,-83.435,-45.837,126.953
0.165,0.488,0.756,-82.947,-37.048,133.423
