aX,aY,aZ,gX,gY,gZ
-0.755,0.499,0.658,4.150,5.371,3.235
-0.740,0.510,0.662,2.197,3.174,1.892
-0.720,0.517,0.659,-0.427,2.808,0.427
-0.710,0.526,0.651,-3.723,4.150,-0.854
-0.711,0.527,0.623,-7.019,5.920,-1.404
-0.708,0.525,0.579,-9.521,6.653,-1.770
-0.687,0.532,0.543,-10.620,7.202,-3.052
-0.660,0.553,0.528,-9.888,8.545,-4.089
-0.627,0.570,0.530,-8.850,10.986,-4.211
-0.603,0.582,0.527,-7.568,12.390,-3.479
-0.582,0.591,0.512,-5.371,10.925,-1.892
-0.564,0.611,0.508,-2.319,6.958,-0.061
-0.562,0.624,0.515,1.099,2.747,2.441
-0.566,0.622,0.522,3.235,0.061,5.737
-0.581,0.613,0.525,2.869,-0.854,8.789
-0.611,0.589,0.529,1.404,0.244,11.292
-0.648,0.554,0.533,-0.305,2.808,13.306
-0.675,0.523,0.536,-1.221,5.249,14.038
-0.693,0.500,0.541,-1.526,6.531,13.123
-0.711,0.489,0.549,-1.526,7.935,12.207
-0.714,0.481,0.563,-2.136,9.827,10.681
-0.719,0.475,0.576,-2.625,11.292,9.033
-0.724,0.468,0.580,-2.686,10.986,7.751
0.051,0.790,2.094,106.812,172.485,-45.837
0.093,0.933,2.119,90.637,157.593,-42.419
0.133,1.040,2.147,77.637,140.015,-32.166
0.171,1.077,2.194,67.932,122.681,-15.869
0.193,1.059,2.264,59.387,107.056,2.991
0.140,0.974,2.355,50.171,96.252,23.315
0.040,0.876,2.443,38.574,92.407,41.992
-0.039,0.790,2.499,22.400,91.553,55.481
-0.101,0.728,2.520,3.784,89.783,63.721
-0.138,0.697,2.505,-14.282,84.961,67.505
-0.148,0.710,2.411,-33.264,75.073,68.787
-0.125,0.749,2.267,-51.575,61.096,70.862
-0.099,0.761,2.099,-67.749,45.410,74.158
-0.057,0.756,1.904,-81.055,31.311,79.712
-0.001,0.712,1.703,-91.980,19.043,89.600
0.013,0.617,1.531,-100.220,8.667,104.553
-0.055,0.463,1.402,-104.614,3.540,124.939
-0.186,0.266,1.332,-105.713,6.653,147.461
-0.337,0.062,1.312,-106.506,16.174,165.405
-0.470,-0.119,1.335,-108.521,26.367,174.316
-0.572,-0.250,1.335,-111.084,31.067,174.622
-0.639,-0.334,1.349,-112.732,29.358,170.898
-0.684,-0.426,1.370,-111.328,20.142,166.626
-0.741,-0.548,1.388,-104.980,7.324,165.466
-0.799,-0.684,1.426,-93.933,-6.287,165.588
-0.878,-0.826,1.485,-81.116,-21.545,164.734
-1.017,-0.975,1.544,-68.420,-38.574,162.109
-1.161,-1.115,1.588,-58.411,-55.664,154.785
-1.270,-1.230,1.603,-51.819,-68.298,142.090
-1.329,-1.298,1.574,-50.232,-76.843,124.695
-1.321,-1.347,1.525,-53.345,-83.313,104.492
-1.304,-1.380,1.445,-58.472,-88.867,84.778
-1.266,-1.417,1.377,-62.378,-91.858,67.505
-1.247,-1.442,1.296,-63.416,-93.933,51.147
-1.225,-1.481,1.229,-59.875,-95.459,34.973
-1.189,-1.521,1.193,-51.880,-96.985,19.775
-1.176,-1.543,1.156,-40.649,-101.257,6.409
-1.193,-1.561,1.131,-25.696,-104.919,-5.188
-1.249,-1.579,1.144,-8.179,-106.506,-17.212
-1.337,-1.614,1.205,9.094,-107.483,-31.250
-1.442,-1.683,1.300,22.461,-107.971,-45.288
-1.573,-1.781,1.411,31.982,-107.483,-60.425
-1.740,-1.905,1.526,40.405,-105.347,-79.102
-1.882,-1.990,1.621,46.204,-105.164,-103.027
-1.913,-1.979,1.660,46.448,-110.962,-135.864
-1.782,-1.904,1.594,41.687,-119.446,-175.293
-1.568,-1.798,1.472,33.386,-123.230,-212.463
-1.401,-1.639,1.283,17.334,-134.521,-242.554
-1.221,-1.491,1.050,2.380,-142.151,-266.052
-1.015,-1.355,0.827,-3.906,-142.456,-287.720
-0.717,-1.195,0.653,-3.723,-143.616,-310.852
-0.354,-1.005,0.528,2.747,-150.208,-332.153
0.018,-0.832,0.446,13.977,-157.410,-345.764
0.453,-0.655,0.388,25.757,-160.095,-350.830
1.011,-0.423,0.394,38.635,-157.898,-353.027
1.579,-0.052,0.456,55.969,-153.992,-353.760
2.176,0.431,0.577,79.224,-146.973,-349.121
2.741,0.960,0.791,107.239,-135.437,-329.712
3.081,1.466,1.154,130.310,-119.934,-283.936
3.066,1.809,1.449,128.296,-94.910,-214.233
2.838,1.872,1.489,93.445,-54.932,-142.761
2.598,1.808,1.366,41.199,-7.568,-92.896
2.299,1.766,1.165,-11.841,35.339,-63.599
2.009,1.717,0.915,-59.448,65.369,-46.570
1.654,1.656,0.593,-92.957,78.613,-30.212
1.261,1.512,0.322,-96.313,76.050,-12.634
0.868,1.285,0.133,-71.838,53.955,3.113
0.481,1.054,0.072,-34.363,15.259,20.996
0.131,0.856,0.122,1.221,-23.254,41.931
-0.163,0.683,0.228,22.888,-49.377,58.655
-0.409,0.530,0.287,24.536,-53.528,68.237
-0.597,0.404,0.284,10.620,-38.818,71.655
-0.739,0.289,0.245,-9.705,-17.700,68.420
-0.849,0.187,0.211,-26.367,2.441,61.340
-0.933,0.105,0.221,-33.020,19.287,52.612
-0.984,0.047,0.283,-28.442,28.809,43.945
-1.011,0.024,0.359,-17.761,28.381,35.645
-1.007,0.026,0.444,-5.310,20.691,27.893
-0.969,0.057,0.547,5.005,11.230,20.508
-0.935,0.109,0.642,10.132,3.479,14.221
-0.907,0.155,0.684,8.972,-1.587,9.155
-0.880,0.189,0.686,4.272,-2.319,4.761
-0.838,0.233,0.666,-1.404,1.282,0.305
-0.797,0.289,0.659,-4.089,6.409,-3.723
-0.770,0.339,0.661,-4.028,10.498,-5.127
-0.755,0.362,0.679,-2.075,12.817,-4.456
-0.751,0.368,0.720,1.343,13.672,-3.418
-0.750,0.374,0.776,4.883,12.817,-2.625
-0.751,0.384,0.828,6.226,10.986,-2.563
-0.753,0.401,0.875,5.188,9.094,-3.174
-0.753,0.406,0.924,1.587,7.324,-3.906
-0.751,0.418,0.946,-4.456,5.432,-5.066
-0.732,0.442,0.923,-11.963,3.174,-7.141
-0.702,0.474,0.869,-18.860,0.854,-9.644
-0.664,0.504,0.810,-23.376,-0.977,-11.841
-0.629,0.533,0.759,-25.452,-2.014,-13.184
-0.586,0.558,0.707,-25.757,-2.136,-13.184
-0.551,0.576,0.661,-25.208,-1.709,-11.719
-0.523,0.589,0.627,-23.865,-0.732,-9.521
-0.506,0.594,0.602,-21.790,1.099,-6.897
-0.505,0.583,0.594,-19.348,3.784,-3.967
-0.503,0.575,0.606,-15.808,5.188,-1.343
-0.495,0.579,0.609,-12.939,4.150,0.916
-0.493,0.578,0.615,-10.803,2.075,2.869
-0.502,0.568,0.617,-9.216,0.793,5.737
-0.516,0.545,0.616,-8.179,-0.244,8.667
-0.531,0.519,0.619,-6.836,-0.793,10.193
-0.547,0.500,0.628,-4.822,-1.343,10.803
-0.562,0.481,0.639,-3.052,-1.160,11.658
-0.583,0.463,0.645,-2.380,0.183,12.451
-0.611,0.444,0.646,-2.319,2.258,12.939
-0.641,0.427,0.642,-2.808,4.272,12.878
-0.677,0.413,0.643,-3.357,5.737,12.268
-0.696,0.406,0.650,-3.723,5.615,10.864
-0.703,0.405,0.661,-4.089,3.845,8.667
-0.710,0.410,0.668,-4.944,1.160,6.592
-0.718,0.413,0.679,-5.859,-0.854,4.761
-0.714,0.414,0.683,-7.385,-2.136,2.991
-0.700,0.415,0.676,-9.705,-2.563,0.854
0.405,0.725,2.380,169.434,162.720,-72.144
0.436,0.838,2.634,160.217,143.921,-55.115
0.439,0.912,2.779,140.686,124.573,-41.321
0.429,0.984,2.830,112.122,107.727,-31.433
0.382,1.070,2.829,80.200,96.985,-23.437
0.306,1.120,2.793,50.537,93.262,-15.137
0.237,1.134,2.701,23.865,90.637,-5.798
0.188,1.124,2.551,-1.892,84.656,2.625
0.181,1.097,2.373,-23.560,76.355,11.169
0.209,1.067,2.204,-37.537,67.749,21.301
0.211,1.044,2.073,-44.800,59.326,34.729
0.166,1.017,1.952,-49.194,51.758,51.453
0.141,0.954,1.875,-52.612,46.692,70.374
0.103,0.849,1.822,-56.396,43.091,90.881
0.018,0.712,1.749,-62.744,39.551,111.633
-0.064,0.542,1.669,-71.655,37.109,128.174
-0.147,0.374,1.605,-81.116,36.804,140.137
-0.249,0.196,1.547,-89.539,38.330,148.804
-0.344,0.037,1.502,-96.680,40.344,154.724
-0.425,-0.121,1.453,-103.149,40.527,158.142
-0.501,-0.283,1.394,-107.971,38.757,161.011
-0.591,-0.428,1.329,-108.398,35.095,164.612
-0.702,-0.547,1.263,-104.187,29.785,167.847
-0.815,-0.635,1.164,-96.069,23.071,168.762
-0.944,-0.744,1.234,-83.740,12.573,166.199
-1.008,-0.834,1.222,-74.219,-0.854,161.011
-1.092,-0.928,1.281,-60.242,-4.272,153.076
-1.186,-0.987,1.363,-50.598,-10.681,142.212
-1.270,-1.057,1.446,-46.326,-21.179,127.319
-1.332,-1.105,1.492,-45.471,-31.189,110.718
-1.361,-1.133,1.508,-47.302,-39.978,94.177
-1.388,-1.153,1.505,-50.171,-49.988,80.078
-1.388,-1.165,1.498,-51.453,-61.279,66.406
-1.376,-1.167,1.482,-50.903,-73.242,51.880
-1.346,-1.159,1.437,-50.903,-85.205,37.292
-1.285,-1.155,1.379,-50.171,-95.398,23.254
-1.216,-1.144,1.298,-46.143,-104.309,9.521
-1.174,-1.118,1.214,-39.063,-112.122,-2.563
-1.151,-1.129,1.177,-28.870,-118.958,-13.184
-1.149,-1.161,1.162,-17.395,-124.451,-23.437
-1.168,-1.187,1.214,-5.249,-124.634,-34.424
-1.193,-1.221,1.307,6.104,-120.544,-46.448
-1.225,-1.225,1.384,13.550,-116.333,-61.401
-1.243,-1.206,1.451,15.808,-113.647,-79.346
-1.294,-1.204,1.515,14.160,-112.183,-97.046
-1.393,-1.224,1.542,10.193,-109.497,-112.915
-1.451,-1.318,1.617,6.775,-103.333,-128.845
-1.534,-1.381,1.634,0.366,-103.149,-147.583
-1.566,-1.445,1.606,-8.423,-108.643,-168.701
-1.459,-1.482,1.531,-16.174,-116.028,-194.092
-1.288,-1.451,1.334,-25.452,-129.089,-220.276
-1.103,-1.399,1.064,-31.799,-143.921,-241.821
-0.929,-1.311,0.743,-31.494,-157.349,-260.498
-0.738,-1.263,0.426,-24.292,-164.673,-277.161
-0.560,-1.214,0.156,-11.353,-162.720,-294.189
-0.293,-1.126,-0.040,3.113,-150.696,-313.965
0.225,-0.972,-0.081,19.897,-130.188,-337.402
0.913,-0.695,0.084,38.452,-104.919,-357.422
1.711,-0.236,0.358,56.396,-80.994,-364.624
2.458,0.405,0.691,70.984,-61.157,-352.295
3.082,1.065,1.078,82.642,-49.194,-317.322
3.446,1.572,1.448,90.576,-46.631,-260.437
3.409,1.848,1.641,85.327,-47.241,-189.270
3.081,1.911,1.589,63.354,-44.678,-122.803
2.702,1.868,1.335,28.442,-35.400,-75.623
2.347,1.763,1.022,-9.583,-18.188,-45.654
1.960,1.677,0.675,-41.382,1.038,-22.400
1.560,1.551,0.420,-59.021,17.090,-1.099
1.154,1.389,0.226,-60.364,27.771,20.569
0.731,1.168,0.092,-49.072,28.442,39.001
0.309,0.929,0.050,-30.334,15.991,51.331
-0.086,0.707,0.065,-11.719,-0.610,60.486
-0.397,0.539,0.125,1.099,-10.559,67.566
-0.614,0.432,0.183,6.287,-15.076,69.885
-0.774,0.365,0.225,3.296,-12.756,67.688
-0.885,0.307,0.273,-2.991,-4.028,62.561
-0.969,0.252,0.322,-10.254,7.690,55.176
-1.032,0.213,0.353,-15.869,16.235,46.082
-1.058,0.194,0.376,-17.273,19.531,35.767
-1.041,0.181,0.416,-12.939,19.348,25.818
-0.988,0.187,0.498,-6.470,17.944,16.846
-0.939,0.215,0.607,-0.183,15.381,9.216
-0.869,0.252,0.696,4.028,10.681,2.747
-0.792,0.304,0.733,4.761,4.395,-2.014
-0.715,0.357,0.736,2.930,0.061,-5.127
-0.637,0.407,0.740,0.732,0.000,-6.775
-0.571,0.455,0.752,-1.587,3.174,-7.141
-0.518,0.497,0.764,-3.113,7.080,-5.920
-0.502,0.521,0.774,-3.845,9.033,-2.869
-0.520,0.524,0.784,-4.089,8.850,1.526
-0.572,0.507,0.791,-4.211,7.751,5.371
-0.619,0.484,0.798,-4.517,6.775,7.812
-0.658,0.469,0.794,-5.981,6.287,8.789
-0.723,0.425,0.796,-7.812,7.202,7.874
-0.757,0.403,0.803,-9.705,9.033,3.906
-0.742,0.426,0.796,-12.146,9.338,-2.625
-0.697,0.464,0.770,-15.320,8.606,-8.118
-0.649,0.494,0.746,-17.395,8.850,-10.986
-0.595,0.522,0.728,-18.799,10.010,-12.146
-0.533,0.546,0.721,-19.409,10.254,-11.963
-0.482,0.568,0.728,-17.944,8.484,-10.315
-0.440,0.587,0.732,-14.893,3.479,-7.446
-0.407,0.587,0.732,-11.047,-3.540,-4.517
-0.405,0.585,0.720,-8.057,-8.850,-0.854
-0.413,0.570,0.699,-7.446,-10.803,3.357
-0.438,0.542,0.668,-8.240,-9.338,5.859
-0.461,0.529,0.630,-9.888,-5.615,6.531
-0.475,0.524,0.594,-11.658,-0.916,6.836
-0.487,0.514,0.570,-12.268,4.272,7.446
-0.504,0.497,0.566,-11.108,8.362,8.789
-0.521,0.481,0.574,-8.362,9.949,9.827
-0.532,0.470,0.585,-4.578,9.338,10.437
-0.540,0.465,0.611,-0.366,7.385,11.169
-0.550,0.464,0.655,3.723,5.493,11.841
-0.572,0.465,0.693,5.676,3.601,12.817
-0.595,0.456,0.719,5.554,1.587,13.550
-0.614,0.446,0.733,3.662,0.488,13.733
-0.629,0.438,0.738,1.038,0.061,13.245
-0.639,0.434,0.735,-1.770,0.183,12.024
-0.052,0.848,1.865,79.285,124.939,-49.805
-0.047,0.928,1.904,63.782,114.563,-41.687
-0.041,0.987,1.957,52.551,107.056,-33.508
-0.030,1.033,2.025,44.922,102.600,-26.184
-0.035,1.081,2.095,37.048,100.159,-18.799
-0.058,1.135,2.124,26.245,97.412,-11.169
-0.091,1.192,2.086,12.268,92.590,-3.845
-0.107,1.237,2.001,-3.662,85.571,4.150
-0.082,1.240,1.904,-19.104,76.904,13.428
-0.050,1.221,1.785,-32.288,67.444,25.696
-0.062,1.169,1.672,-41.809,59.143,40.649
-0.103,1.058,1.609,-47.607,54.321,58.411
-0.166,0.934,1.575,-51.575,52.307,75.623
-0.244,0.825,1.550,-55.664,52.124,88.074
-0.312,0.723,1.528,-61.157,52.429,96.741
-0.351,0.626,1.488,-68.420,52.185,103.760
-0.370,0.552,1.412,-76.172,50.842,109.924
-0.379,0.468,1.336,-81.482,47.913,116.089
-0.390,0.377,1.272,-83.862,43.762,122.742
-0.410,0.271,1.234,-84.106,39.551,130.310
-0.466,0.147,1.223,-83.191,36.255,138.000
-0.552,0.019,1.255,-81.360,34.851,145.264
-0.624,-0.119,1.327,-79.468,33.630,150.635
-0.753,-0.272,1.395,-77.454,33.020,153.809
-0.871,-0.437,1.476,-73.853,35.095,155.029
-0.994,-0.577,1.544,-68.604,36.255,153.625
-1.103,-0.692,1.598,-63.538,29.846,147.705
-1.164,-0.797,1.636,-58.777,15.564,138.977
-1.186,-0.901,1.652,-52.979,-3.052,130.005
-1.220,-0.982,1.628,-46.875,-22.461,121.338
-1.258,-1.041,1.586,-42.053,-41.321,112.000
-1.287,-1.105,1.522,-38.147,-58.044,101.379
-1.298,-1.173,1.477,-33.875,-69.702,89.417
-1.302,-1.240,1.439,-29.480,-77.698,77.148
-1.326,-1.296,1.414,-24.292,-82.336,65.002
-1.353,-1.340,1.393,-18.066,-83.862,52.673
-1.359,-1.381,1.389,-11.719,-83.496,37.903
-1.377,-1.410,1.389,-5.737,-83.252,21.545
-1.373,-1.409,1.396,-0.671,-82.947,3.601
-1.354,-1.380,1.416,2.502,-82.825,-14.587
-1.355,-1.377,1.441,5.066,-83.923,-31.860
-1.399,-1.381,1.458,8.545,-87.830,-46.326
-1.459,-1.385,1.483,14.587,-95.154,-59.875
-1.548,-1.406,1.503,24.658,-104.004,-73.242
-1.638,-1.449,1.530,35.217,-113.708,-87.158
-1.708,-1.455,1.532,42.725,-125.488,-106.995
-1.734,-1.399,1.465,46.326,-135.498,-133.667
-1.610,-1.370,1.460,48.279,-135.071,-161.499
-1.509,-1.218,1.374,43.396,-134.155,-189.514
-1.408,-1.087,1.295,34.607,-136.719,-214.905
-1.282,-0.968,1.243,32.593,-135.315,-235.840
-1.146,-0.816,1.197,34.973,-137.634,-254.028
-0.972,-0.704,1.135,36.743,-146.179,-271.912
-0.721,-0.616,1.046,35.217,-157.776,-289.734
-0.382,-0.515,0.935,29.602,-167.603,-305.969
-0.001,-0.409,0.771,21.484,-173.645,-317.749
0.415,-0.274,0.575,11.658,-174.011,-322.998
0.835,-0.109,0.368,4.272,-167.786,-319.214
1.285,0.125,0.145,3.418,-155.640,-306.580
1.688,0.437,-0.020,15.381,-137.817,-286.682
1.982,0.745,-0.035,41.199,-116.272,-259.399
2.180,1.018,0.143,71.655,-92.041,-222.351
2.265,1.221,0.408,95.215,-67.688,-177.856
2.282,1.345,0.691,107.178,-44.495,-132.080
2.216,1.382,0.952,105.896,-24.292,-89.905
2.034,1.389,1.086,88.745,-11.169,-53.162
1.799,1.355,1.070,58.289,-5.188,-25.696
1.568,1.278,0.929,25.146,2.075,-7.385
1.353,1.193,0.735,-0.122,16.846,4.822
1.120,1.110,0.547,-14.771,28.015,12.817
0.878,1.031,0.390,-18.555,29.419,22.583
0.606,0.915,0.283,-13.123,23.987,36.865
0.335,0.784,0.244,-4.211,13.611,53.772
0.067,0.654,0.234,5.371,-0.977,69.397
-0.179,0.528,0.234,13.611,-13.916,81.604
-0.420,0.390,0.264,20.691,-19.592,89.417
-0.661,0.249,0.326,25.146,-19.470,92.041
-0.869,0.125,0.402,25.452,-15.320,87.830
-1.007,0.044,0.459,20.630,-8.911,75.562
-1.076,0.013,0.483,11.230,-1.831,59.570
-1.082,0.010,0.478,0.000,5.798,44.434
-1.054,0.014,0.461,-8.911,12.024,32.043
-1.021,0.026,0.438,-13.855,15.198,22.766
-1.000,0.058,0.425,-14.160,15.808,16.113
-0.967,0.094,0.435,-11.230,15.503,11.353
-0.943,0.137,0.473,-6.958,14.893,8.545
-0.935,0.179,0.519,-2.869,14.282,6.958
-0.924,0.218,0.570,-0.305,14.343,5.066
-0.906,0.255,0.619,-0.610,16.052,2.563
-0.888,0.289,0.664,-2.502,17.578,0.183
-0.858,0.322,0.698,-4.150,17.639,-2.014
-0.835,0.354,0.728,-4.700,15.808,-3.601
-0.823,0.383,0.758,-4.517,13.550,-4.028
-0.821,0.399,0.792,-4.578,12.085,-4.089
-0.833,0.402,0.825,-4.944,11.169,-4.150
-0.837,0.408,0.836,-6.531,9.033,-4.883
-0.830,0.415,0.821,-8.606,5.188,-6.287
-0.814,0.426,0.796,-11.169,1.770,-8.057
-0.791,0.442,0.768,-13.794,0.549,-9.399
-0.768,0.452,0.736,-16.785,1.404,-10.681
-0.733,0.460,0.708,-19.165,3.784,-11.597
-0.690,0.473,0.677,-20.935,6.042,-12.695
-0.643,0.489,0.652,-21.912,7.690,-13.733
-0.594,0.502,0.627,-22.583,9.460,-13.672
-0.552,0.506,0.612,-21.851,11.414,-11.536
-0.535,0.503,0.619,-19.165,12.939,-8.606
-0.529,0.497,0.638,-14.832,12.085,-5.493
-0.523,0.495,0.661,-10.071,8.240,-2.380
-0.517,0.497,0.679,-6.165,2.869,0.366
-0.515,0.499,0.690,-4.761,-1.221,2.869
-0.514,0.493,0.687,-4.395,-3.235,5.127
-0.521,0.495,0.681,-5.188,-4.333,6.042
-0.514,0.502,0.659,-7.202,-4.089,7.019
-0.507,0.502,0.629,-8.972,-2.380,9.094
-0.514,0.500,0.604,-10.193,-0.427,12.207
-0.548,0.487,0.583,-9.949,0.549,16.296
-0.591,0.457,0.568,-7.507,2.075,21.118
-0.641,0.416,0.561,-4.578,3.235,25.879
-0.693,0.369,0.579,-1.221,3.723,28.381
0.342,0.840,1.887,133.118,167.236,-91.431
0.446,1.033,1.997,122.253,156.067,-83.923
0.477,1.211,2.108,111.145,143.066,-71.716
0.457,1.325,2.211,98.999,130.554,-55.603
0.448,1.393,2.284,83.679,120.361,-37.598
0.384,1.414,2.375,65.369,113.159,-18.921
0.236,1.367,2.459,46.204,110.107,-0.122
0.081,1.291,2.500,23.926,109.985,14.954
-0.028,1.217,2.460,-1.709,108.887,23.376
-0.076,1.208,2.336,-25.513,104.553,26.917
-0.056,1.238,2.162,-43.762,96.008,28.870
-0.011,1.311,1.954,-54.749,84.229,32.227
0.044,1.377,1.758,-61.035,71.899,40.222
0.078,1.362,1.609,-62.927,60.852,56.519
0.037,1.265,1.516,-62.561,54.932,80.566
-0.068,1.082,1.508,-62.500,57.434,107.056
-0.194,0.851,1.586,-65.735,68.420,130.310
-0.306,0.647,1.699,-74.768,82.886,147.766
-0.419,0.447,1.832,-86.975,93.689,158.325
-0.518,0.262,1.926,-100.647,97.168,163.818
-0.577,0.093,1.948,-114.319,93.872,164.978
-0.640,-0.054,1.899,-124.451,81.238,165.039
-0.720,-0.214,1.826,-125.793,62.500,166.016
-0.810,-0.373,1.762,-118.225,42.236,167.908
-0.899,-0.536,1.703,-105.835,24.475,168.945
-1.020,-0.726,1.662,-92.529,10.742,167.664
-1.172,-0.896,1.635,-80.383,0.610,161.804
-1.292,-1.037,1.611,-70.557,-7.507,149.963
-1.336,-1.136,1.585,-63.477,-14.587,134.888
-1.402,-1.194,1.558,-58.228,-21.179,119.080
-1.463,-1.230,1.501,-53.772,-25.696,103.455
-1.456,-1.269,1.509,-46.448,-26.123,86.304
-1.489,-1.276,1.553,-44.006,-37.964,68.787
-1.528,-1.305,1.555,-49.377,-54.993,55.176
-1.588,-1.381,1.553,-50.476,-64.148,40.649
-1.651,-1.455,1.562,-46.753,-68.298,25.391
-1.673,-1.498,1.560,-39.978,-75.745,8.240
-1.650,-1.500,1.547,-29.724,-87.891,-11.658
-1.628,-1.467,1.544,-16.174,-102.356,-32.104
-1.635,-1.451,1.588,-1.648,-115.540,-49.622
-1.717,-1.457,1.661,12.268,-125.610,-64.880
-1.834,-1.495,1.791,22.583,-129.578,-80.383
-1.973,-1.573,1.981,27.405,-126.587,-97.229
-2.136,-1.719,2.165,21.545,-118.225,-117.432
-2.236,-1.862,2.284,-0.732,-102.417,-146.179
-2.204,-1.946,2.329,-38.330,-83.984,-188.538
-2.026,-1.956,2.213,-81.726,-80.750,-239.014
-1.737,-1.871,1.944,-113.342,-94.177,-285.583
-1.348,-1.684,1.489,-132.812,-128.540,-323.303
-0.922,-1.562,0.974,-132.812,-173.340,-347.473
-0.496,-1.453,0.484,-112.732,-220.520,-361.206
0.017,-1.370,0.054,-75.073,-258.179,-372.986
0.706,-1.202,-0.215,-26.428,-275.879,-390.625
1.656,-0.847,-0.187,26.428,-266.174,-413.574
2.807,-0.137,0.210,79.590,-232.788,-430.054
3.953,0.745,0.901,120.789,-183.044,-420.105
4.000,1.578,1.706,136.108,-124.573,-363.831
4.000,2.220,2.051,113.342,-78.125,-268.860
4.000,2.401,1.919,70.740,-65.674,-168.823
4.000,2.232,1.479,23.499,-70.496,-84.045
3.349,1.932,0.948,-22.339,-61.707,-23.132
2.618,1.682,0.359,-57.678,-40.100,15.198
1.931,1.441,-0.133,-82.153,-25.879,44.250
1.303,1.155,-0.501,-91.797,-22.461,73.425
0.665,0.861,-0.704,-80.444,-15.625,101.318
0.046,0.575,-0.780,-60.608,-9.583,117.737
-0.427,0.302,-0.815,-39.917,-13.306,116.150
-0.718,0.126,-0.802,-14.465,-24.292,101.746
-0.871,0.051,-0.723,9.277,-32.166,87.097
-0.972,0.043,-0.563,27.527,-31.006,76.721
-1.033,0.024,-0.318,36.926,-21.423,69.214
-1.060,0.024,-0.063,38.208,-6.897,61.157
-1.029,0.051,0.161,34.424,9.399,49.805
-0.980,0.112,0.306,26.978,24.597,36.621
-0.920,0.183,0.409,18.860,34.119,25.818
-0.860,0.235,0.518,13.489,36.133,17.883
-0.814,0.275,0.631,13.733,30.945,12.329
-0.755,0.307,0.713,16.724,19.226,8.362
-0.707,0.344,0.752,18.860,4.822,6.165
-0.667,0.384,0.751,16.174,-5.127,4.517
-0.625,0.418,0.741,9.888,-7.385,3.235
-0.584,0.441,0.743,3.418,-4.333,1.831
-0.558,0.468,0.748,-1.404,0.916,0.183
-0.538,0.492,0.737,-5.615,6.165,-1.282
-0.541,0.518,0.708,-9.216,9.460,-1.526
-0.557,0.535,0.679,-10.925,11.658,-1.526
-0.577,0.521,0.661,-11.292,14.038,-1.526
-0.591,0.503,0.656,-11.536,16.296,-1.709
-0.578,0.517,0.649,-11.292,16.235,-3.662
-0.551,0.554,0.630,-10.681,14.404,-6.104
-0.531,0.593,0.611,-9.705,12.756,-6.470
-0.518,0.603,0.605,-8.057,12.085,-5.066
-0.506,0.607,0.611,-6.042,12.695,-2.869
-0.499,0.607,0.613,-4.456,14.404,-0.427
-0.501,0.612,0.611,-3.540,16.357,2.197
-0.514,0.621,0.616,-3.235,18.799,4.517
-0.530,0.613,0.638,-2.441,21.851,6.592
-0.548,0.589,0.703,-0.732,23.865,8.667
-0.556,0.587,0.778,2.014,21.667,9.827
-0.551,0.594,0.830,4.883,13.916,9.766
-0.543,0.600,0.838,7.629,2.808,11.108
-0.557,0.604,0.821,9.033,-6.775,13.855
-0.578,0.595,0.805,9.338,-12.024,16.235
-0.597,0.572,0.812,8.423,-11.841,17.578
-0.626,0.549,0.818,5.310,-7.812,17.761
-0.649,0.526,0.812,0.061,-3.479,16.785
-0.657,0.523,0.794,-4.639,-0.427,15.320
-0.661,0.525,0.755,-8.545,1.221,13.611
-0.656,0.528,0.710,-10.681,2.136,12.329
-0.658,0.529,0.664,-12.207,2.686,11.780
-0.662,0.530,0.625,-13.672,4.028,11.353
-0.665,0.532,0.599,-14.954,6.042,11.108
-0.669,0.536,0.586,-15.137,8.179,11.353
-0.674,0.520,0.584,-13.062,8.423,11.658
-0.684,0.498,0.586,-9.033,5.432,11.414
-0.669,0.498,0.588,-4.089,-0.122,10.254
-0.649,0.512,0.600,1.709,-5.798,8.362
-0.635,0.529,0.618,5.920,-9.399,7.568
-0.622,0.539,0.630,6.531,-10.681,7.690
0.336,0.571,1.934,154.053,139.526,-65.369
0.322,0.630,2.096,143.127,131.897,-52.612
0.282,0.720,2.210,126.648,123.657,-43.518
0.219,0.798,2.262,103.210,115.540,-36.743
0.173,0.861,2.195,71.594,107.849,-31.372
0.138,0.938,2.046,37.964,103.271,-27.649
0.144,0.972,1.885,13.245,101.440,-24.109
0.167,1.017,1.767,-0.793,100.403,-18.494
0.157,1.056,1.745,-5.188,100.159,-8.972
0.103,1.035,1.780,-3.113,100.098,4.456
0.036,0.983,1.808,-1.709,98.816,19.958
-0.038,0.915,1.816,-4.578,96.191,33.508
-0.094,0.848,1.776,-11.963,91.675,43.091
-0.105,0.871,1.687,-23.315,87.280,49.255
-0.081,0.946,1.592,-33.997,84.106,54.504
-0.037,0.992,1.520,-41.870,80.933,61.890
-0.010,1.034,1.446,-49.255,78.186,74.951
-0.026,1.041,1.372,-55.969,77.393,92.224
-0.091,0.993,1.352,-60.303,79.163,111.267
-0.209,0.878,1.392,-63.049,84.412,130.920
-0.341,0.712,1.475,-65.552,93.872,149.414
-0.464,0.540,1.571,-69.397,103.638,162.842
-0.423,0.248,1.930,-71.533,107.727,169.861
-0.757,0.283,1.878,-88.257,56.335,163.635
-0.805,0.075,1.887,-109.009,13.977,156.250
-0.857,-0.104,1.785,-104.248,21.973,155.640
